"lemma_id","lemma","jp_pron","kr_pron","kr_mean","level","en_mean"
37744,持ち味,もちあじ,모치아지,"본디 지닌 맛,특기",N1,distinctive flavor; characteristic
25914,頭角,とうかく,토우카쿠,두각,N2,prominence (distinguishing oneself)
25622,出来映え,できばえ,데키바에,"솜씨, 성과",N1,"result, performance, effect"
21583,増築,ぞうちく,조우치쿠,증축,N1,"addition to a building, extension"
18197,住職,じゅうしょく,쥬우쇼쿠,주지스님,N1,chief priest of a temple
12921,湖畔,こはん,코한,호숫가,N2,Lakeshore; lakeside
15093,志願,しがん,시간,"지원, 지망",N1,Application; volunteering; desire
11737,原動,げんどう,겐도우,원동,N1,Motive power; driving force
33386,物騒,ぶっそう,붓소우,뒤숭숭함,N2,unsettled; dangerous; disturbed
30396,反則,はんそく,한소쿠,반칙,N1,foul; rule violation
30216,梁,はり,하리,들보,N1,beam; girder (architecture)
29142,則る,つっとる,츳토루,준하다,N1,To conform to / to follow
28974,年配,ねんぱい,넨파이,연배,N1,Elderly / age group
196330,四隅,よすみ,요스미,네 귀퉁이,N1,Four corners
25956,投稿,こうこう,코우코우,투고,N3,"contribution, posting (online)"
26196,遠出,とうで,토우데,멀리 나감,N2,"going far away, outing"
25778,電線,でんせん,덴센,전선,N1,"electric line, power cable"
26787,取り込む,とりこむ,토리코무,거두어들이다,N2,"to take in, to introduce, to be busy"
26757,取り扱い,とりあつかい,토리아츠카이,취급,N3,"handling, treatment"
211130,先読み,さきよみ,사키요미,미리 읽음,N1,Anticipation / Reading ahead
25353,転嫁,てんか,텐카,전가,N1,"imputation, shifting blame"
26529,隣り町,となりまち,토나리마치,이웃마을,N1,neighboring town
26496,嫁ぐ,とつぐ,토츠구,시집가다,N1,to get married (for a woman)
144432,打ちゃり,うっちゃり,웃챠리,배대뒤치기,N1,Utchari (sumo throw); reversal
26495,嫁ぎ先,とつぎさき,토츠기사키,시댁,N1,family one has married into
25933,投球,とうきゅう,토우큐우,투구,N1,"throwing a ball, pitch"
26849,塗料,とりょう,토료우,도료,N1,"paints, painting materials"
92590,称え合う,たたえあう,타타에아우,서로 칭찬하다,N1,To praise each other
25950,刀剣,とうけん,토우켄,도검,N1,"swords, daggers"
139645,しゅっ,しゅっ,슛,슛,N1,Whoosh; dashing
102230,他店,たてん,타텐,타점(다른 가게),N1,Other stores
25385,点差,てんさ,텐사,점수 차,N1,difference in score
25380,転向,てんこう,텐코우,전향,N1,"conversion, shift in direction"
62887,粘り腰,ねばりごし,네바리고시,허리 힘으로 버팀,N1,Persistence; tenacity
26318,特典,とくてん,토쿠텐,특전,N1,"privilege, special favor"
59389,鱈場,たらば,타라바,대구장,N1,Cod-fishing ground
50796,供物,くもつ,쿠모츠,공물,N1,offering
52842,襟度,きんど,킨도,"도량,금도",N1,magnanimity; generosity
24513,月々,つきづき,츠키드키,매월,N1,"month by month, monthly"
21985,倒れ込む,たおれこむ,타오레코무,쓰러져 버리다,N1,"to collapse into, to fall onto"
10169,崩れ落ちる,くずれおちる,쿠즈레오치루,무너져내리다,N1,To crumble; to collapse
50558,覆る,くつがえる,쿠츠가에루,뒤집히다,N1,to be overturned; to capsize
40816,連覇,れんぱ,렌파,연패,N1,successive championships
21538,増員,ぞういん,조우인,증원,N1,increase in personnel
37650,もぎ取る,もぎとる,모기토루,낚아채다,N1,to pluck; to wrest away
21731,体型,たいけい,타이케이,체형,N1,"body type, figure"
6296,駆け寄る,かけよる,카케요루,달려들다,N1,To run up to (someone)
18163,重圧,じゅうあつ,쥬우아츠,중압,N1,"pressure, heavy burden"
35394,毎回,まいかい,마이카이,매회,N1,every time
12771,こだわり,こだわり,코다와리,집요함,N1,Fixation; obsession; fastidiousness
8942,吸引,きゅういん,큐우인,흡입,N1,Suction; absorption; attraction
7619,監修,かんしゅう,칸슈우,감수,N1,Supervision (editorial)
4358,追い上げ,おいあげ,오이아게,추격,N1,Final spurt; gaining on; catching up
2209,一進,いっしん,잇신,일진,N1,(Part of Isshin-ittai) Ebb and flow; advance and retreat
969,油汚れ,あぶらよごれ,아부라요고레,기름때,N1,Oil stain; grease
27673,長雨,ながあめ,나가아메,긴 장마,N2,"long rain, spell of rainy weather"
7556,間隙,かんげき,칸게키,"간극, 틈",N1,Gap; crevice; opening
201644,静音,せいおん,세이온,"저소음,정음",N1,Silent / Quiet sound
192575,極薄,ごくうす,고쿠우스,"극도로 얇음,극박",N1,Ultra-thin
175764,首元,くびもと,쿠비모토,목덜미,N1,Base of the neck
145601,糖質,とうしつ,토우시츠,당질,N1,Carbohydrates; sugar content
171968,解糖,かいとう,카이토우,해당,N1,Glycolysis
25705,出迎え,でむかえ,데무카에,마중,N1,"meeting, greeting (someone)"
65578,無頼,ぶらい,부라이,무뢰,N1,Villainous; vagabond
56341,字句,じく,지쿠,"어구, 글자",N1,Words and phrases
25378,点呼,てんこ,텐코,점호,N1,roll call
56851,下取り,したどり,시타도리,보상 판매,N1,Trade-in
25252,手振り,てぶり,테부리,손짓,N1,"hand gesture, hand motion"
22403,立ち並ぶ,たちならぶ,타치나라부,줄지어 서 있다,N2,"to stand in a row, to line the street"
25700,出前,でまえ,데마에,배달,N1,home delivery (food)
25045,堤防,ていぼう,테이보우,제방. 둑,N2,"bank, dike, levee"
25559,ディナー,ディナー,디나아,디너,N4,dinner
26805,取り違える,とりちがえる,토리치가에루,잘못 이해하다,N1,"to mistake, to misunderstand"
25607,泥土,でいど,데이도,진흙,N1,"mud, slush"
26213,渡河,とか,토카,도하 (강을 건넜음),N1,river crossing
51596,鯨油,げいゆ,게이유,"고래 기름,경유",N1,whale oil
50208,威信,いしん,이신,위신,N1,prestige; dignity
39695,楽々,らくらく,라쿠라쿠,편안히,N1,easily; comfortably
40275,瞭然,りょうぜん,료우젠,요연,N1,obvious; clear
40867,老化,ろうか,로우카,노화,N1,aging; senility
35080,紡績,ぼうせき,보우세키,방적. 실을 자음,N2,spinning (textiles)
35764,間違え,まちがえ,마치가에,착오,N1,mistake; error
26575,塗布,とふ,토후,"도포, 바름",N1,application (of medicine)
26102,党派,とうは,토우하,당파,N1,"faction, party, clique"
26161,盗用,とうよう,토우요우,도용,N1,"embezzlement, plagiarism"
26025,陶酔,とうすい,토우스이,도취,N1,"intoxication, enchantment"
25973,搭載,とうさい,토우사이,탑재,N1,"loading, equipped with"
25987,闘志,とうし,토우시,투지,N1,fighting spirit
26059,登壇,とうだん,토우단,등단,N1,ascending the platform
25929,登記,とうき,토우키,등기,N1,"registration, entry"
26439,登城,とじょう,토죠우,등성,N1,entering a castle
26129,答弁,とうべん,토우벤,답변,N1,"reply, answer (e.g., in Diet)"
26128,等分,とうぶん,토우분,등분,N1,equal division
26103,踏破,とうは,토우하,답파,N1,"traveling on foot, covering (distance)"
25996,踏襲,とうしゅう,토우슈우,답습,N1,following (a precedent/policy)
26105,頭髪,とうはつ,토우하츠,두발,N1,hair (on the head)
26843,捕り物,とりもの,토리모노,범인 체포,N1,capture (of a criminal)
26521,轟く,とどろく,토도로쿠,울려 퍼지다,N1,"to roar, to thunder, to be famous"
26551,飛び起きる,とびおきる,토비오키루,벌떡 일어나다,N1,to jump out of bed
25872,痘,とう,토우,두 (역질 두),N4,smallpox
25426,転生,てんせい,텐세이,전생,N1,reincarnation
20515,洗浄,せんじょう,센죠우,세척,N1,"washing, cleaning, irrigation"
13530,誤認,ごにん,고닌,오인,N1,Misidentification; misconception
2330,井戸,いど,이도,우물,N2,Water well
7008,株価,かぶか,카부카,주가,N3,Stock price
6232,格別,かくべつ,카쿠베츠,각별,N3,Exceptional; particular
7778,乾杯,かんぱい,칸파이,건배,N3,Cheers; toast
25862,島,とう,토우,도,N1,island
26563,飛び付く,とびつく,토비츠쿠,달려들다,N1,"to fly at, to snap at"
7339,枯れる,かれる,카레루,"시들다, (목이)쉬다",N3,To wither; to die (plant); to mature
7003,花粉,かふん,카훈,화분,N3,Pollen
8329,期間,きかん,키칸,기간,N4,Period; term; interval
6648,片手,かたて,카타테,한 손,N3,One hand
26512,届け出る,とどけでる,토도케데루,신고하다,N1,"to report, to notify"
5952,飼う,かう,카우,키우다,N3,To keep (an animal)
4894,幼い,おさない,오사나이,어리다,N3,Young; childish; immature
4725,丘,おか,오카,언덕,N3,Hill; height; knoll
5019,落ち込む,おちこむ,오치코무,낙심하다,N3,To feel depressed; to sink; to drop (economy)
2186,一切,いっさい,잇사이,일절,N3,All; everything; (with negative) not at all
3369,旨み,うまみ,우마미,"맛, 수익",N3,Umami; deliciousness; savoriness
3034,浮かべる,うかべる,우카베루,띄우다,N3,To float (something); to show (on one's face)
19244,すっきり,すっきり,슷키리,말끔,N3,"refreshed, clear, neatly"
18323,術,じゅつ,쥬츠,술,N3,"art, technique, means"
18062,地面,じめん,지멘,지면,N3,"ground, earth's surface"
17549,進歩,しんぼ,신보,진보,N3,"progress, improvement"
16607,障害,しょうがい,쇼우가이,장애,N3,"obstacle, barrier, handicap"
16248,修行,しゅぎょう,슈교우,수행,N3,"ascetic training, discipline, apprenticeship"
16785,衝突,しょうとつ,쇼우토츠,충돌,N3,"collision, conflict"
15095,四季,しき,시키,사계,N3,Four seasons
13045,籠もる,こもる,코모루,틀어박히다,N3,To shut oneself in; to be secluded
14304,茶道,さどう,사도우,차도,N3,Tea ceremony
14251,さっ,さっ,삿,삿,N3,Quickly; suddenly
14162,刺し身,さしみ,사시미,회,N3,Sashimi (sliced raw fish)
12885,粉,こ(こな),코(코나),분,N3,Powder; flour; meal
12874,小鳥,ことり,코토리,작은 새,N3,Small bird
12171,功績,こうせき,코우세키,공정,N3,Achievements; merit
12330,香ばしい,こうばしい,코우바시이,고소한,N3,Fragrant; aromatic; savory
11731,限定,げんてい,겐테이,한정,N3,Limitation; restriction
11037,経費,けいひ,케이히,경비,N3,Expenses; cost; outlay
11006,境内,けいだい,케이다이,경내,N3,Precincts; grounds (of a shrine/temple)
10106,草叢,くさむら,쿠사무라,풀숲,N3,Grassy place; thicket
10702,偶然,ぐうぜん,구우젠,우연,N3,By chance; coincidence; accidental
10335,熊,くま,쿠마,곰,N3,Bear
8610,帰宅,きたく,키타쿠,귀택,N3,Returning home
8856,着物,きもの,키모노,옷,N3,Kimono; clothing
8759,機能,きのう,키노우,기능,N3,Function; facility; feature
3082,受け止める,うけとめる,우케토메루,받아내다,N3,To catch; to stop; to react to; to take (it)
1957,遺跡,いせき,이세키,유적,N3,Historic ruins; remains
669,味わい,あじわい,아지와이,맛,N3,Flavor; meaning; significance
7677,幹線,かんせん,칸센,간센,N3,Main line; trunk line
7307,駆る,かる,카루,쫓다,N3,To drive; to impel; to spur on
8315,機会,きかい,키카이,기회,N3,Opportunity; chance
7656,肝心,かんじん,칸진,"핵심,간심",N3,Essential; vital; crucial
8053,崖,がけ,가케,절벽,N3,Cliff; precipice
6248,隠れる,かくれる,카쿠레루,숨다,N3,To hide; to be hidden
5850,開店,かいてん,카이텐,개점,N3,Opening of a shop
6316,加減,かげん,카겐,가감,N3,Degree; condition; adjustment; addition/subtraction
2095,一同,いちどう,이치도우,일동,N3,All present; all of us
150,愛情,あいじょう,아이죠우,애정,N3,Love; affection
1637,以外,いがい,이가이,이외,N3,Except; other than
25345,転移,てんい,텐이,전이,N1,"metastasis, transition, transfer"
14668,参拝,さんぱい,산파이,참배,N3,Visit to a shrine/temple for worship
15715,志望,しぼう,시보우,지망,N3,Ambition; desire; choice
13043,子守り,こもり,코모리,아이보기,N3,Babysitting; nursing
14480,騒ぐ,さわぐ,사와구,떠들어대다,N3,To make a noise; to be rowdy
14401,侍,さむらい,사무라이,사무라이,N3,Samurai
11586,月曜,げつよう,게츠요우,월요,N3,Monday
10928,稽古,けいこ,케이코,연습,N3,Practice; training; lesson
6004,掲げる,かかげる,카카게루,내걸다,N3,To publish; to hoist (a flag); to tout
8587,北,きた,키타,북쪽,N3,North
8560,奇跡,きせき,키세키,기적,N3,Miracle; wonder
9729,金曜,きんよう,킨요우,금요,N3,Friday
9431,去年,きょねん,쿄넨,"작년, 거년",N3,Last year
6117,限り,かぎり,카기리,"한계, 한도",N3,Limit; bounds; unless
4810,於く,おく,오쿠,~에,N5,(Usually written as おいて/おく) To place; in; at
3675,衛星,えいせい,에이세이,위성,N3,Satellite
3723,英雄,えいゆう,에이유우,영웅,N3,Hero
4243,延長,えんちょう,엔쵸우,연장,N3,Extension; elongation; prolongation
4395,負う,おう,오우,짊어지다,N3,To bear; to carry; to owe; to take responsibility
4414,応急,おうきゅう,오우큐우,응급,N3,Emergency; first aid; makeshift
4453,応ずる,おうじる,오우지루,응하다,N3,To answer; to respond; to comply
3210,打ち上げる,うちあげる,우치아게루,쏘아 올리다,N3,To launch (rocket/fireworks); to finish
3637,永遠,えいえん,에이엔,영원,N3,Eternity; perpetuity
3298,映る,うつる,우츠루,비치다,N3,To be reflected; to be projected
2262,一変,いっぺん,잇펜,일변,N3,Complete change; transformation
2268,一方,いっぽう,잇포우,일방,N3,(Repeated) Direction; way
2337,挑む,いどむ,이도무,도전하다,N3,To challenge; to contend for
608,足跡,あしあと,아시아토,발자국,N3,Footprints; trail
1165,あらゆる,あらゆる,아라유루,모든,N3,All; every; possible
1149,改めて,あらためて,아라타메테,딴 기회에. 새롭게,N3,Another time; formally; afresh
1150,改める,あらためる,아라타메루,고치다,N3,To renew; to inspect; to correct
7264,仮,かり,카리,"가정,가",N3,Temporary; provisional; hypothetical
7632,鑑賞,かんしょう,칸쇼우,감상,N3,Appreciation (art/music)
7678,感染,かんせん,칸센,감염,N3,Infection; contagion
7836,関与,かんよ,칸요,관여,N3,Participation; involvement
11902,講演,こうえん,코우엔,강연,N3,Lecture; address
7855,関連,かんれん,칸렌,관련,N3,Relation; connection; relevance
8453,記載,きさい,키사이,기재,N3,Mention; entry; record
6509,霞む,かすむ,카스무,"안개가 끼다,흐리다",N3,To grow hazy; to be misty; to be blurred
6569,河川,かせん,카센,하천,N3,Rivers
25458,転入,てんにゅう,텐뉴우,전입,N1,moving in (to a new place)
26492,突風,とっぷう,톳푸우,돌풍,N1,gust of wind
9769,議会,ぎかい,기카이,의회,N3,Assembly; parliament; congress
11473,気,げ,게,~한 듯,N3,Spirit; mind; air; atmosphere
8516,生地,きじ,키지,"옷감, 반죽",N3,Cloth; fabric; dough; one's birthplace
25749,電荷,でんか,덴카,전하,N1,electric charge
16143,修正,しゅうせい,슈우세이,수정,N3,"amendment, correction, revision"
14861,雑談,ざつだん,자츠단,잡담,N3,Chatting; idle talk
14614,酸素,さんそ,산소,산소,N3,Oxygen
15061,資格,しかく,시카쿠,자격,N3,Qualification; license; capacity
13088,凝る,こる,코루,"열중하다, 뻐근하다",N3,To be devoted to; to be stiff (muscles)
13857,さえ,さえ,사에,마저도,N3,Even; if only
13977,詐欺,さぎ,사기,사기,N3,Fraud; scam; swindling
